This list contains all games supported by FB Alpha.

5812 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| kf2k3bl	|  	| The King of Fighters 2003 (bootleg set 1)		| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kf2k3bla	|  	| The King of Fighters 2003 (bootleg set 2)		| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kof2003h	|  	| The King of Fighters 2003 (NGH-2710)			| kof2003	| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| kof2003	|  	| The King of Fighters 2003 (NGM-2710)			| 		| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| kf2k3pcb	|  	| The King of Fighters 2003				| 		| 2003	| Playmore / Cap| dedicated Neo | dedicated PCB version, Japan region	|
| kf2k3pl	|  	| The King of Fighters 2004 Plus / Hero (bootleg)	| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kf2k3upl	|  	| The King of Fighters 2004 Ultra Plus (bootleg)	| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kof2k4se	|  	| The King of Fighters Special Edition 2004 (bootleg)	| kof2002	| 2004	| bootleg	| Neo Geo MVS	| 					|
| kf2k4pls	|  	| The King of Fighters Special Edition 2004 Plus (bootle| kof2002	| 2004	| bootleg	| Neo Geo MVS	| 					|
| pce_kungfu	|  	| The Kung Fu						| 		| 1987	| Hudson	| PC Engine	| 					|
| lastbladh	|  	| The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NG| lastblad	| 1997	| SNK		| Neo Geo AES	| 					|
| lastblad	|  	| The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NG| 		| 1997	| SNK		| Neo Geo MVS	| 					|
| lastbld2	|  	| The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka| 		| 1998	| SNK		| Neo Geo MVS	| 					|
| lastsold	|  	| The Last Soldier (Korean release of The Last Blade)	| lastblad	| 1997	| SNK		| Neo Geo MVS	| 					|
| md_lawnmowr	|  	| The Lawnmower Man (Euro, USA)				| 		| 1994	| Time Warner In| Sega Megadrive| 					|
| lkage		|  	| The Legend of Kage					| 		| 1984	| Taito Corporat| Miscellaneous	| 					|
| lkageb	|  	| The Legend of Kage (bootleg set 1)			| lkage		| 1984	| bootleg	| Miscellaneous	| 					|
| lkageb2	|  	| The Legend of Kage (bootleg set 2)			| lkage		| 1984	| bootleg	| Miscellaneous	| 					|
| lkageb3	|  	| The Legend of Kage (bootleg set 3)			| lkage		| 1984	| bootleg	| hardware	| 					|
| lkageo	|  	| The Legend of Kage (older)				| lkage		| 1984	| Taito Corporat| Miscellaneous	| 					|
| lkageoo	|  	| The Legend of Kage (oldest)				| lkage		| 1984	| Taito Corporat| Miscellaneous	| 					|
| silkroad	|  	| The Legend of Silkroad				| 		| 1999	| Unico		| Miscellaneous	| 					|
| tg_legaxe	|  	| The Legendary Axe					| 		| 1989	| NEC		| TurboGrafx 16	| 					|
| tg_legaxe2	|  	| The Legendary Axe II					| 		| 1990	| NEC		| TurboGrafx 16	| 					|
| md_lionking	|  	| The Lion King (World)					| 		| 1994	| Virgin Interac| Sega Megadrive| 					|
| md_lionkin3b	|  	| The Lion King 3 (Alt 2?)				| md_lionkin3	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_lostvik	|  	| The Lost Vikings (Euro)				| 		| 1993	| Interplay	| Sega Megadrive| 					|
| md_lostvikp	|  	| The Lost Vikings (Euro, Prototype)			| md_lostvik	| 1993	| Interplay	| Sega Megadrive| 					|
| md_lostviku	|  	| The Lost Vikings (USA)				| md_lostvik	| 1992	| Interplay	| Sega Megadrive| 					|
| md_lostwrld	|  	| The Lost World - Jurassic Park (Euro, USA)		| 		| 1997	| Sega		| Sega Megadrive| 					|
| md_msbp12	|  	| The Magic School Bus (Prototype, 19950112)		| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp11	|  	| The Magic School Bus (Prototype, 19950202)		| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp10	|  	| The Magic School Bus (Prototype, 19950217)		| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp09	|  	| The Magic School Bus (Prototype, 19950307)		| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp08	|  	| The Magic School Bus (Prototype, 19950314)		| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp07	|  	| The Magic School Bus (Prototype, 19950327)		| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| mainevt2p	|  	| The Main Event (2 Players ver. X)			| mainevt	| 1988	| Konami	| GX799		| 					|
| mainevto	|  	| The Main Event (4 Players ver. F)			| mainevt	| 1988	| Konami	| GX799		| 					|
| mainevt	|  	| The Main Event (4 Players ver. Y)			| 		| 1988	| Konami	| GX799		| 					|
| md_miraclep	|  	| The Miracle Piano Teaching System (USA)		| 		| 1992	| Software Toolw| Sega Megadrive| 					|
| pce_tnzs	|  	| The New Zealand Story					| 		| 1990	| Taito		| PC Engine	| 					|
| md_tnzs	|  	| The New Zealand Story (Jpn)				| 		| 1990	| Taito		| Sega Megadrive| 					|
| tnzsj		|  	| The NewZealand Story (Japan, new version, newer PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzsjo	|  	| The NewZealand Story (Japan, old version) (older PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzs		|  	| The NewZealand Story (World, newer)			| 		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzso		|  	| The NewZealand Story (World, old version) (older PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzsop	|  	| The NewZealand Story (World, prototype?) (older PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| ninjakj	|  	| The Ninja Kids (Japan)				| ninjak	| 1990	| Taito Corporat| Taito-F2	| 					|
| ninjaku	|  	| The Ninja Kids (US)					| ninjak	| 1990	| Taito America | Taito-F2	| 					|
| ninjak	|  	| The Ninja Kids (World)				| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| pce_ninjawar	|  	| The Ninja Warriors					| 		| 1989	| Taito		| PC Engine	| 					|
| ninjawj	|  	| The Ninja Warriors (Japan)				| ninjaw	| 1987	| Taito Corporat| Taito Misc	| 					|
| ninjawu	|  	| The Ninja Warriors (US)				| ninjaw	| 1987	| Taito Corporat| Taito Misc	| 					|
| ninjaw	|  	| The Ninja Warriors (World)				| 		| 1987	| Taito Corporat| Taito Misc	| 					|
| md_ooze	|  	| The Ooze (Euro)					| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep01	|  	| The Ooze (Euro, Prototype, 19950728)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozeju	|  	| The Ooze (Jpn, USA)					| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep05	|  	| The Ooze (Prototype 104, 19950622)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep04	|  	| The Ooze (Prototype 112, 19950626)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep07	|  	| The Ooze (Prototype, 19950615)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep06	|  	| The Ooze (Prototype, 19950619)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep02	|  	| The Ooze (Prototype, 19950629)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_oozep03	|  	| The Ooze (Prototype, 19950629-B)			| md_ooze	| 1995	| Sega		| Sega Megadrive| 					|
| md_ottifant	|  	| The Ottifants (Euro)					| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_ottifantg	|  	| The Ottifants (Ger, Prototype)			| md_ottifant	| 1993	| Sega		| Sega Megadrive| 					|
| md_pagemstr	|  	| The Pagemaster (Euro)					| 		| 1994	| Fox Interactiv| Sega Megadrive| 					|
| md_pagemstru	|  	| The Pagemaster (USA)					| md_pagemstr	| 1994	| Fox Interactiv| Sega Megadrive| 					|
| md_pagemstrup	|  	| The Pagemaster (USA, Prototype)			| md_pagemstr	| 1994	| Fox Interactiv| Sega Megadrive| 					|
| md_piratedw1	|  	| The Pirates of Dark Water (Euro, USA, May 1994)	| md_piratedw	| 1994	| Sunsoft	| Sega Megadrive| 					|
| md_piratedw	|  	| The Pirates of Dark Water (USA, January 1994)		| 		| 1994	| Sunsoft	| Sega Megadrive| 					|
| thepitm	|  	| The Pit (bootleg on Moon Quasar hardware)		| thepit	| 198?	| bootleg (KZH)	| Galaxian	| 					|
| punisher	|  	| The Punisher (930422 etc)				| 		| 1993	| Capcom	| CPS1 / QSound	| 					|
| punisherj	|  	| The Punisher (930422 Japan)				| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					|
| punisheru	|  	| The Punisher (930422 USA)				| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					|
| punipic	|  	| The Punisher (bootleg set 1 (with PIC16c57), 930422 et| punisher	| 1993	| bootleg	| CPS1		| No sound				|
| punipic2	|  	| The Punisher (bootleg set 2 (with PIC16c57), 930422 et| punisher	| 1993	| bootleg	| CPS1		| No sound				|
| punipic3	|  	| The Punisher (bootleg set 3 (with PIC16c57), 930422 et| punisher	| 1993	| bootleg	| CPS1		| No sound				|
| md_punisher	|  	| The Punisher (Euro)					| 		| 1994	| Capcom	| Sega Megadrive| 					|
| md_punisheru	|  	| The Punisher (USA)					| md_punisher	| 1994	| Capcom	| Sega Megadrive| 					|
| ghostb	|  	| The Real Ghostbusters (US 2 Players, revision 2)	| 		| 1987	| Data East USA	| DEC8		| 					|
| ghostb3	|  	| The Real Ghostbusters (US 3 Players)			| ghostb	| 1987	| Data East USA	| DEC8		| 					|
| md_renstim	|  	| The Ren & Stimpy Show Presents Stimpy's Invention (Eur| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_renstimu	|  	| The Ren & Stimpy Show Presents Stimpy's Invention (USA| md_renstim	| 1993	| Sega		| Sega Megadrive| 					|
| md_renstimup	|  	| The Ren & Stimpy Show Presents Stimpy's Invention (USA| md_renstim	| 1993	| Sega		| Sega Megadrive| 					|
| md_revshin2	|  	| The Revenge of Shinobi (Euro, USA)			| md_revshin	| 1989	| Sega		| Sega Megadrive| 					|
| md_revshin1	|  	| The Revenge of Shinobi (Euro, USA, Rev. A)		| md_revshin	| 1989	| Sega		| Sega Megadrive| 					|
| md_revshin	|  	| The Revenge of Shinobi (Euro, USA, Rev. B)		| 		| 1989	| Sega		| Sega Megadrive| 					|
| md_seconds	|  	| The Second Samurai (Euro)				| 		| 1994	| Psygnosis	| Sega Megadrive| 					|
| simpsons2pa	|  	| The Simpsons (2 Players Asia)				| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons2pj	|  	| The Simpsons (2 Players Japan)			| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons2p	|  	| The Simpsons (2 Players World, set 1)			| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons2p2	|  	| The Simpsons (2 Players World, set 2)			| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons	|  	| The Simpsons (4 Players World, set 1)			| 		| 1991	| Konami	| GX072		| 					|
| simpsons4pa	|  	| The Simpsons (4 Players World, set 2)			| simpsons	| 1991	| Konami	| GX072		| 					|
| md_bartvssm1	|  	| The Simpsons - Bart Vs The Space Mutants (Euro, USA)	| md_bartvssm	| 1992	| Flying Edge	| Sega Megadrive| 					|
| md_bartvssm	|  	| The Simpsons - Bart Vs The Space Mutants (Euro, USA, R| 		| 1992	| Flying Edge	| Sega Megadrive| 					|
| md_bartnigh	|  	| The Simpsons - Bart's Nightmare (Euro, USA)		| 		| 1993	| Flying Edge	| Sega Megadrive| 					|
| md_smurfs	|  	| The Smurfs (Euro, Rev. A)				| 		| 1995	| Infogrames	| Sega Megadrive| 					|
| md_smurfstw	|  	| The Smurfs Travel the World (Euro)			| 		| 1996	| Infogrames	| Sega Megadrive| 					|
| srumbler	|  	| The Speed Rumbler (set 1)				| 		| 1986	| Capcom	| Miscellaneous	| 					|
| srumbler2	|  	| The Speed Rumbler (set 2)				| srumbler	| 1986	| Capcom	| Miscellaneous	| 					|
| md_thor	|  	| The Story of Thor (Euro)				| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_thorg	|  	| The Story of Thor (Ger)				| md_thor	| 1995	| Sega		| Sega Megadrive| 					|
| md_thorjp	|  	| The Story of Thor (Jpn, Prototype)			| md_thor	| 1994	| Sega		| Sega Megadrive| 					|
| md_thork	|  	| The Story of Thor (Kor)				| md_thor	| 1995	| Sega		| Sega Megadrive| 					|
| md_thorp3	|  	| The Story of Thor (Prototype, 19941004)		| md_thor	| 1994	| Sega		| Sega Megadrive| 					|
| md_thorp2	|  	| The Story of Thor (Prototype, 19941017)		| md_thor	| 1994	| Sega		| Sega Megadrive| 					|
| md_thorp1	|  	| The Story of Thor (Prototype, 19941101)		| md_thor	| 1994	| Sega		| Sega Megadrive| 					|
| md_thors	|  	| The Story of Thor (Spa)				| md_thor	| 1995	| Sega		| Sega Megadrive| 					|
| md_thorf	|  	| The Story of Thor - A Successor of The Light (Fra)	| md_thor	| 1995	| Sega		| Sega Megadrive| 					|
| md_thorj	|  	| The Story of Thor - Hikari o Tsugumono (Jpn)		| md_thor	| 1995	| Sega		| Sega Megadrive| 					|
| md_supshin	|  	| The Super Shinobi (Jpn)				| md_revshin	| 1989	| Sega		| Sega Megadrive| 					|
| md_supshin2	|  	| The Super Shinobi II (Jpn, Kor)			| md_shinobi3	| 1993	| Sega		| Sega Megadrive| 					|
| md_supshin2p1	|  	| The Super Shinobi II (Jpn, Prototype)			| md_shinobi3	| 1993	| Sega		| Sega Megadrive| 					|
| md_supshin2p2	|  	| The Super Shinobi II (Jpn, Prototype, Earlier)	| md_shinobi3	| 1993	| Sega		| Sega Megadrive| 					|
| superspy	|  	| The Super Spy (NGM-011)(NGH-011)			| 		| 1990	| SNK		| Neo Geo MVS	| 					|
| md_termintr	|  	| The Terminator (Euro)					| 		| 1991	| Virgin Games	| Sega Megadrive| 					|
| md_termintru	|  	| The Terminator (USA)					| md_termintr	| 1991	| Virgin Games	| Sega Megadrive| 					|
| md_tick	|  	| The Tick (USA)					| 		| 1994	| Fox Interactiv| Sega Megadrive| 					|
| thetogyu	|  	| The Togyu (315-5065, Japan)				| bullfgt	| 1984	| Coreland / Seg| System 1	| 					|
| pce_druaga	|  	| The Tower of Druaga					| 		| 1992	| Namcot	| PC Engine	| 					|
| ssideki4	|  	| The Ultimate 11 - The SNK Football Championship / Toku| 		| 1996	| SNK		| Neo Geo MVS	| 					|
| wintbob	|  	| The Winter Bobble (bootleg)				| snowbros	| 1990	| bootleg	| Kaneko Pandora| 					|
| md_youngind	|  	| The Young Indiana Jones Chronicles (USA, Prototype)	| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_themeprk	|  	| Theme Park (Euro, USA)				| 		| 1995	| Electronic Art| Sega Megadrive| 					|
| md_thomas	|  	| Thomas the Tank Engine & Friends (USA)		| 		| 1993	| THQ		| Sega Megadrive| 					|
| trally	|  	| Thrash Rally (ALM-003)(ALH-003)			| 		| 1991	| Alpha Denshi C| Neo Geo MVS	| 					|
| 3wondersh	|  	| Three Wonders (bootleg, wonder 3 910520 etc)		| 3wonders	| 1991	| Capcom	| CPS1		| 					|
| 3wonders	|  	| Three Wonders (wonder 3 910520 etc)			| 		| 1991	| Capcom	| CPS1		| 					|
| 3wondersu	|  	| Three Wonders (wonder 3 910520 USA)			| 3wonders	| 1991	| Capcom	| CPS1		| 					|
| thunderl	|  	| Thunder & Lightning					| 		| 1990	| Seta		| Seta		| 					|
| pce_tblade	|  	| Thunder Blade						| 		| 1990	| NEC Avenue	| PC Engine	| 					|
| thndrbld1	|  	| Thunder Blade (deluxe/standing, unprotected)		| thndrbld	| 1987	| Sega		| X-Board	| 					|
| thndrbld	|  	| Thunder Blade (upright, FD1094 317-0056)		| 		| 1987	| Sega		| X-Board	| 					|
| thndblst	|  	| Thunder Blaster (Japan)				| lethalth	| 1991	| Irem		| M92		| Imperfect sound and graphics		|
| thunderxj	|  	| Thunder Cross (Japan)					| thunderx	| 1988	| Konami	| GX873		| 					|
| thunderx	|  	| Thunder Cross (set 1)					| 		| 1988	| Konami	| GX873		| 					|
| thunderxa	|  	| Thunder Cross (set 2)					| thunderx	| 1988	| Konami	| GX873		| 					|
| thunderxb	|  	| Thunder Cross (set 3)					| thunderx	| 1988	| Konami	| GX873		| 					|
| thndrx2a	|  	| Thunder Cross II (Asia)				| thndrx2	| 1991	| Konami	| GX073		| 					|
| thndrx2j	|  	| Thunder Cross II (Japan)				| thndrx2	| 1991	| Konami	| GX073		| 					|
| thndrx2	|  	| Thunder Cross II (World)				| 		| 1991	| Konami	| GX073		| 					|
| tdragon1	|  	| Thunder Dragon (4th Jun. 1991)			| tdragon	| 1991	| NMK (Tecmo lic| NMK16		| 					|
| tdragon	|  	| Thunder Dragon (9th Jan. 1992)			| 		| 1991	| NMK (Tecmo lic| NMK16		| No sound				|
| tdragonb	|  	| Thunder Dragon (bootleg)				| tdragon	| 1991	| bootleg	| NMK16		| No sound				|
| tdragon2a	|  	| Thunder Dragon 2 (1st Oct. 1993)			| tdragon2	| 1993	| NMK		| NMK16		| 					|
| tdragon2	|  	| Thunder Dragon 2 (9th Nov. 1993)			| 		| 1993	| NMK		| NMK16		| 					|
| md_tf2	|  	| Thunder Force II (Euro, USA)				| 		| 1989	| Sega		| Sega Megadrive| 					|
| md_tf2j	|  	| Thunder Force II MD (Jpn)				| md_tf2	| 1989	| Technosoft	| Sega Megadrive| 					|
| md_tf3	|  	| Thunder Force III (Jpn, USA)				| 		| 1990	| Technosoft	| Sega Megadrive| 					|
| md_tf4	|  	| Thunder Force IV (Euro)				| 		| 1993	| Technosoft	| Sega Megadrive| 					|
| md_tf4j	|  	| Thunder Force IV (Jpn)				| md_tf4	| 1992	| Technosoft	| Sega Megadrive| 					|
| thundfoxj	|  	| Thunder Fox (Japan)					| thundfox	| 1990	| Taito Corporat| Taito-F2	| NULL					|
| md_tfoxj	|  	| Thunder Fox (Jpn)					| md_tfox	| 1991	| Taito		| Sega Megadrive| 					|
| thundfoxu	|  	| Thunder Fox (US)					| thundfox	| 1990	| Taito America | Taito-F2	| NULL					|
| md_tfox	|  	| Thunder Fox (USA)					| 		| 1991	| Taito		| Sega Megadrive| 					|
| thundfox	|  	| Thunder Fox (World)					| 		| 1990	| Taito Corporat| Taito-F2	| NULL					|
| theroes	|  	| Thunder Heroes					| 		| 2001	| Primetec Inves| Cave		| 					|
| thoop		|  	| Thunder Hoop (Ver. 1)					| 		| 1992	| Gaelco	| Miscellaneous	| 					|
| md_tpwres	|  	| Thunder Pro Wrestling Retsuden (Jpn)			| 		| 1992	| Human		| Sega Megadrive| 					|
| thndzonej	|  	| Thunder Zone (Japan)					| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| thndzonea	|  	| Thunder Zone (World)					| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| thndzone	|  	| Thunder Zone (World, Rev 1)				| 		| 1991	| Data East Corp| DECO IC16	| 					|
| tndrcade	| D NW	| Thundercade / Twin Formation				| 		| 1987	| [Seta] (Taito | Seta		| No sound, imperfect inputs		|
| tigerhb1	|  	| Tiger Heli (bootleg, set 1)				| tigerh	| 1985	| Taito		| Early Toaplan	| 					|
| tigerhb2	|  	| Tiger Heli (bootleg, set 2)				| tigerh	| 1985	| Taito		| Early Toaplan	| 					|
| tigerhb3	|  	| Tiger Heli (bootleg, set 3)				| tigerh	| 1985	| Taito		| Early Toaplan	| 					|
| tigerhj	|  	| Tiger Heli (Japan)					| tigerh	| 1985	| Taito		| Early Toaplan	| 					|
| tigerh	|  	| Tiger Heli (US)					| 		| 1985	| Taito		| Early Toaplan	| 					|
| tg_tigerrod	|  	| Tiger Road						| 		| 1990	| NEC		| TurboGrafx 16	| 					|
| tigeroadb	|  	| Tiger Road (US bootleg)				| tigeroad	| 1987	| bootleg	| Miscellaneous	| 					|
| tigeroad	|  	| Tiger Road (US)					| 		| 1987	| Capcom (Romsta| Miscellaneous	| 					|
| tg_timcrus	|  	| Time Cruise						| 		| 1992	| TTI		| TurboGrafx 16	| 					|
| pce_timcrus2	|  	| Time Cruise II					| 		| 1991	| Face		| PC Engine	| 					|
| md_timedom	|  	| Time Dominator 1st (Jpn, Kor)				| md_socket	| 1994	| Vic Tokai	| Sega Megadrive| 					|
| md_timekill	|  	| Time Killers (Euro)					| 		| 1996	| Black Pearl	| Sega Megadrive| 					|
| md_timekillu	|  	| Time Killers (USA)					| md_timekill	| 1996	| Black Pearl	| Sega Megadrive| 					|
| timescan1	|  	| Time Scanner (set 1, System 16A, FD1089B 317-0024)	| timescan	| 1987	| Sega		| System 16A	| 					|
| timescan	|  	| Time Scanner (set 2, System 16B)			| 		| 1987	| Sega		| System 16B	| 					|
| tg_timeball	|  	| Timeball						| 		| 1990	| NEC		| TurboGrafx 16	| 					|
| md_tinhead	|  	| TinHead (USA)						| 		| 1993	| Ballistic	| Sega Megadrive| 					|
| md_tintin	|  	| Tintin au Tibet (Euro)				| 		| 1995	| Infogrames	| Sega Megadrive| 					|
| md_ttoonbhtk	|  	| Tiny Toon Adventures (Kor)				| md_ttoonbht	| 1993	| Konami	| Sega Megadrive| 					|
| md_ttacme	|  	| Tiny Toon Adventures - Acme All-Stars (Euro)		| 		| 1994	| Konami	| Sega Megadrive| 					|
| md_ttacmeu	|  	| Tiny Toon Adventures - Acme All-Stars (USA, Kor)	| md_ttacme	| 1994	| Konami	| Sega Megadrive| 					|
| md_ttoonbht	|  	| Tiny Toon Adventures - Buster's Hidden Treasure (Euro)| 		| 1993	| Konami	| Sega Megadrive| 					|
| md_ttoonbhtu	|  	| Tiny Toon Adventures - Buster's Hidden Treasure (USA)	| md_ttoonbht	| 1993	| Konami	| Sega Megadrive| 					|
| md_ttoon3	|  	| Tiny Toon Adventures 3 (Tw, Cracked)			| 		| 199?	| Gamtec?	| Sega Megadrive| 					|
| pce_titan	|  	| Titan							| 		| 1991	| Naxat		| PC Engine	| 					|
| md_tnnbass	|  	| TNN Bass Tournament of Champions (USA)		| 		| 1993	| American Softw| Sega Megadrive| 					|
| md_tnnout	|  	| TNN Outdoors Bass Tournament '96 (USA)		| 		| 1996	| American Softw| Sega Megadrive| 					|
| tjumpman	| D NW	| Tobikose! Jumpman					| 		| 1999	| Namco		| Cave		| Coin input not working?		|
| md_slimew	|  	| Todd's Adventures in Slime World (USA)		| 		| 1991	| Renovation	| Sega Megadrive| 					|
| md_toejama	|  	| Toe Jam & Earl (World)				| md_toejam	| 1992	| Sega		| Sega Megadrive| 					|
| md_toejam	|  	| Toe Jam & Earl (World, Rev. A)			| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_toejam2g	|  	| Toe Jam & Earl in Panic auf Funkotron (Ger)		| md_toejam2	| 1993	| Sega		| Sega Megadrive| 					|
| md_toejam2	|  	| Toe Jam & Earl in Panic on Funkotron (Euro)		| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_toejam2j	|  	| Toe Jam & Earl in Panic on Funkotron (Jpn)		| md_toejam2	| 1993	| Sega		| Sega Megadrive| 					|
| md_toejam2u	|  	| Toe Jam & Earl in Panic on Funkotron (USA)		| md_toejam2	| 1993	| Sega		| Sega Megadrive| 					|
| pce_toiletk	|  	| Toilet Kids						| 		| 1992	| Media Rings	| PC Engine	| 					|
| tokib		|  	| Toki (bootleg)					| toki		| 1989	| bootleg (Datsu| Miscellaneous	| 					|
| tokiu		|  	| Toki (US)						| toki		| 1989	| Tad (Fabtek li| Miscellaneous	| 					|
| toki		|  	| Toki (World set 1)					| 		| 1989	| Tad		| Miscellaneous	| 					|
| tokia		|  	| Toki (World set 2)					| toki		| 1989	| Tad		| Miscellaneous	| 					|
| md_toki1	|  	| Toki - Going Ape Spit ~ JuJu Densetsu (World)		| md_toki	| 1991	| Sega		| Sega Megadrive| 					|
| md_toki	|  	| Toki - Going Ape Spit ~ JuJu Densetsu (World, Rev. A)	| 		| 1991	| Sega		| Sega Megadrive| 					|
| tokiob	|  	| Tokio / Scramble Formation (bootleg)			| tokio		| 1986	| bootleg	| Taito Misc	| 					|
| tokio		|   NW	| Tokio / Scramble Formation (newer)			| 		| 1986	| Taito Corporat| Taito Misc	| 					|
| tokioo	| D NW	| Tokio / Scramble Formation (older)			| tokio		| 1986	| Taito Corporat| Taito Misc	| 					|
| tokiou	| D NW	| Tokio / Scramble Formation (US)			| tokio		| 1986	| Taito America | Taito Misc	| 					|
| tndrcadej	| D NW	| Tokusyu Butai U.A.G. (Japan)				| tndrcade	| 1987	| [Seta] (Taito | Seta		| No sound, imperfect inputs		|
| md_tomjerry	|  	| Tom and Jerry - Frantic Antics (USA, 1993)		| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_tomjerry1	|  	| Tom and Jerry - Frantic Antics (USA, 1994)		| md_tomjerry	| 1994	| Sega		| Sega Megadrive| 					|
| md_lasorda	|  	| Tommy Lasorda Baseball (USA)				| md_suprleag	| 1989	| Sega		| Sega Megadrive| 					|
| md_larussa	|  	| Tony La Russa Baseball (USA, Oceania)			| 		| 1993	| Electronic Art| Sega Megadrive| 					|
| md_topfight	|  	| Top Fighter 2000 MK VIII				| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_topf2k5	|  	| Top Fighter 2005					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_topgear2	|  	| Top Gear 2 (USA)					| 		| 1994	| Vic Tokai	| Sega Megadrive| 					|
| tophuntrh	|  	| Top Hunter - Roddy & Cathy (NGH-046)			| tophuntr	| 1994	| SNK		| Neo Geo MVS	| 					|
| tophuntr	|  	| Top Hunter - Roddy & Cathy (NGM-046)			| 		| 1994	| SNK		| Neo Geo MVS	| 					|
| tpgolf	|  	| Top Player's Golf (NGM-003)(NGH-003)			| 		| 1990	| SNK		| Neo Geo MVS	| 					|
| md_topgolf	|  	| Top Pro Golf (Jpn)					| 		| 1992	| Soft Vision	| Sega Megadrive| 					|
| md_topgolf2	|  	| Top Pro Golf 2 (Jpn)					| md_chichi	| 1993	| Soft Vision In| Sega Megadrive| 					|
| drivfrct	|  	| Top Racer (bootleg of Driving Force)			| drivfrcp	| 1985	| bootleg (EMT G| Galaxian	| 					|
| topsecrt	|  	| Top Secret (Japan)					| bionicc	| 1987	| Capcom	| Miscellaneous	| 					|
| topspeedu	|  	| Top Speed (US)					| topspeed	| 1987	| Taito America | Taito Misc	| 					|
| topspeed	|  	| Top Speed (World)					| 		| 1987	| Taito Corporat| Taito Misc	| 					|
| toppyrap	|  	| Toppy & Rappy						| 		| 1996	| SemiCom	| Kaneko Pandora| 					|
| pce_toraheno	|  	| Tora Heno Michi					| 		| 1990	| Victor Enterta| PC Engine	| 					|
| toramich	|  	| Tora-he no Michi (Japan)				| tigeroad	| 1987	| Capcom	| Miscellaneous	| 					|
| toryumon	|  	| Toryumon						| 		| 1994	| Sega / Westone| System 16B	| 					|
| pce_etercity	|  	| Toshi Tensou Keikaku - Eternal City			| 		| 1991	| Naxat		| PC Engine	| 					|
| md_totlfoot	|  	| Total Football (Euro)					| 		| 1995	| Domark	| Sega Megadrive| 					|
| tturfu	|  	| Tough Turf (set 1, US, 8751 317-0099)			| tturf		| 1989	| Sega / Sunsoft| System 16B	| 					|
| tturf		|  	| Tough Turf (set 2, Japan, 8751 317-0104)		| 		| 1989	| Sega / Sunsoft| System 16B	| No Sound, Missing Z80 Program		|
